,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.4064230442047119,0.24267201257031729,0.003764438629150391,0.0006547482499284545,0.01,50,True,"(25, 25)",constant,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant'}",0.3983739837398374,0.47560975609756095,0.483739837398374,0.4796747967479675,0.47560975609756095,0.46260162601626026,0.032255015325003855,97
1,1.2298434257507325,0.32666296391229693,0.004275131225585938,0.0008620550042371316,0.01,50,True,"(25, 25)",adaptive,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive'}",0.3983739837398374,0.47560975609756095,0.483739837398374,0.4796747967479675,0.47560975609756095,0.46260162601626026,0.032255015325003855,97
2,0.9855941772460938,0.36196417305382544,0.006169795989990234,0.003988033281161315,0.01,50,True,"(25, 25)",invscaling,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling'}",0.3983739837398374,0.47560975609756095,0.483739837398374,0.4796747967479675,0.47560975609756095,0.46260162601626026,0.032255015325003855,97
3,1.6131972789764404,0.6398260136889946,0.004538345336914063,0.00012657070892490668,0.01,50,True,"(50, 50)",constant,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.5203252032520326,0.5284552845528455,0.4796747967479675,0.508130081300813,0.5528455284552846,0.5178861788617886,0.02406284323081096,55
4,1.8892520427703858,0.8158973154218162,0.006528186798095703,0.0027877035665994786,0.01,50,True,"(50, 50)",adaptive,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.5203252032520326,0.5284552845528455,0.4796747967479675,0.508130081300813,0.5528455284552846,0.5178861788617886,0.02406284323081096,55
5,1.9593972206115722,0.5734254924367098,0.005958938598632812,0.0015416800950796355,0.01,50,True,"(50, 50)",invscaling,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.5203252032520326,0.5284552845528455,0.4796747967479675,0.508130081300813,0.5528455284552846,0.5178861788617886,0.02406284323081096,55
6,1.906361961364746,0.5787628015245617,0.006487846374511719,0.002951669241969469,0.01,50,True,"(75, 75)",constant,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.491869918699187,0.532520325203252,0.508130081300813,0.47560975609756095,0.556910569105691,0.5130081300813009,0.028904697292083205,61
7,1.7686019897460938,0.4547428947227386,0.006478595733642578,0.0023951169688496,0.01,50,True,"(75, 75)",adaptive,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.491869918699187,0.532520325203252,0.508130081300813,0.47560975609756095,0.556910569105691,0.5130081300813009,0.028904697292083205,61
8,1.6836728572845459,0.4077546323092362,0.009585857391357422,0.009834870017690588,0.01,50,True,"(75, 75)",invscaling,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'invscaling'}",0.491869918699187,0.532520325203252,0.508130081300813,0.47560975609756095,0.556910569105691,0.5130081300813009,0.028904697292083205,61
9,14.184065771102905,0.2932491995848713,0.004047679901123047,2.992676502982513e-05,0.01,50,False,"(25, 25)",constant,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant'}",0.573170731707317,0.556910569105691,0.5609756097560976,0.5121951219512195,0.5447154471544715,0.5495934959349593,0.020791401386251084,25
10,13.973144483566283,0.2149914946514292,0.004361438751220703,0.00047926009197063067,0.01,50,False,"(25, 25)",adaptive,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive'}",0.573170731707317,0.556910569105691,0.5609756097560976,0.5121951219512195,0.5447154471544715,0.5495934959349593,0.020791401386251084,25
11,14.122935581207276,0.4126978418650532,0.004303741455078125,0.0001728229429978407,0.01,50,False,"(25, 25)",invscaling,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling'}",0.573170731707317,0.556910569105691,0.5609756097560976,0.5121951219512195,0.5447154471544715,0.5495934959349593,0.020791401386251084,25
12,16.86200885772705,1.198431325941328,0.00609283447265625,0.0016055510121888064,0.01,50,False,"(50, 50)",constant,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.5487804878048781,0.5772357723577236,0.5447154471544715,0.556910569105691,0.5,0.5455284552845528,0.025373148836304454,34
13,17.257656002044676,0.8000133728580042,0.010038280487060547,0.00971006736773444,0.01,50,False,"(50, 50)",adaptive,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.5487804878048781,0.5772357723577236,0.5447154471544715,0.556910569105691,0.5,0.5455284552845528,0.025373148836304454,34
14,17.613171005249022,1.2094650812867143,0.006801509857177734,0.0016023635722358883,0.01,50,False,"(50, 50)",invscaling,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.5487804878048781,0.5772357723577236,0.5447154471544715,0.556910569105691,0.5,0.5455284552845528,0.025373148836304454,34
15,25.431231594085695,2.3951580635535166,0.011310863494873046,0.0063029078192628155,0.01,50,False,"(75, 75)",constant,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.5447154471544715,0.5813008130081301,0.5772357723577236,0.573170731707317,0.5203252032520326,0.5593495934959349,0.0233660290458535,10
16,27.12392888069153,1.1354597480506892,0.005479049682617187,0.0005745199051416619,0.01,50,False,"(75, 75)",adaptive,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.5447154471544715,0.5813008130081301,0.5772357723577236,0.573170731707317,0.5203252032520326,0.5593495934959349,0.0233660290458535,10
17,22.84340567588806,0.5544238321810011,0.0047762393951416016,0.000493672874403846,0.01,50,False,"(75, 75)",invscaling,"{'alpha': 0.01, 'batch_size': 50, 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'invscaling'}",0.5447154471544715,0.5813008130081301,0.5772357723577236,0.573170731707317,0.5203252032520326,0.5593495934959349,0.0233660290458535,10
18,0.801076078414917,0.07641426837225494,0.004876279830932617,0.00025463923966146973,0.01,100,True,"(25, 25)",constant,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant'}",0.4349593495934959,0.43902439024390244,0.5040650406504065,0.4878048780487805,0.5203252032520326,0.4772357723577236,0.0344546668299465,82
19,0.902346134185791,0.06480947903315724,0.00558013916015625,0.001549836098707414,0.01,100,True,"(25, 25)",adaptive,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive'}",0.4349593495934959,0.43902439024390244,0.5040650406504065,0.4878048780487805,0.5203252032520326,0.4772357723577236,0.0344546668299465,82
20,0.798879861831665,0.07030612602283103,0.004563093185424805,0.00016355785612300936,0.01,100,True,"(25, 25)",invscaling,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling'}",0.4349593495934959,0.43902439024390244,0.5040650406504065,0.4878048780487805,0.5203252032520326,0.4772357723577236,0.0344546668299465,82
21,0.8327365398406983,0.07064928628582577,0.005305290222167969,0.0008112379155326502,0.01,100,True,"(50, 50)",constant,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.5284552845528455,0.5,0.5,0.45934959349593496,0.5203252032520326,0.5016260162601627,0.023925104015548235,73
22,0.8808533191680908,0.16748347197911306,0.005593013763427734,0.0018494534085419618,0.01,100,True,"(50, 50)",adaptive,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.5284552845528455,0.5,0.5,0.45934959349593496,0.5203252032520326,0.5016260162601627,0.023925104015548235,73
23,0.8028303623199463,0.080013924337835,0.0049163818359375,0.0004052921571002503,0.01,100,True,"(50, 50)",invscaling,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.5284552845528455,0.5,0.5,0.45934959349593496,0.5203252032520326,0.5016260162601627,0.023925104015548235,73
24,1.0643704891204835,0.1319599521731782,0.006526041030883789,0.0010067848947897245,0.01,100,True,"(75, 75)",constant,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.4715447154471545,0.4796747967479675,0.532520325203252,0.4268292682926829,0.47560975609756095,0.4772357723577235,0.0335802868748998,85
25,1.7125159740447997,0.22373530039645914,0.013779973983764649,0.009534019011522123,0.01,100,True,"(75, 75)",adaptive,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.4715447154471545,0.4796747967479675,0.532520325203252,0.4268292682926829,0.47560975609756095,0.4772357723577235,0.0335802868748998,85
26,1.3652639865875245,0.411509126326612,0.006231927871704101,0.0013776557704181062,0.01,100,True,"(75, 75)",invscaling,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'invscaling'}",0.4715447154471545,0.4796747967479675,0.532520325203252,0.4268292682926829,0.47560975609756095,0.4772357723577235,0.0335802868748998,85
27,8.913875246047974,0.2080291015934162,0.00434727668762207,0.00018982391978598445,0.01,100,False,"(25, 25)",constant,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant'}",0.524390243902439,0.5528455284552846,0.5934959349593496,0.491869918699187,0.556910569105691,0.5439024390243903,0.03404941722174296,40
28,8.409025716781617,0.4041718652594088,0.0053997993469238285,0.001860458929552508,0.01,100,False,"(25, 25)",adaptive,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive'}",0.524390243902439,0.5528455284552846,0.5934959349593496,0.491869918699187,0.556910569105691,0.5439024390243903,0.03404941722174296,40
29,8.58393898010254,0.21190750711881978,0.004851102828979492,0.0007584916642624378,0.01,100,False,"(25, 25)",invscaling,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling'}",0.524390243902439,0.5528455284552846,0.5934959349593496,0.491869918699187,0.556910569105691,0.5439024390243903,0.03404941722174296,40
30,11.236373567581177,0.10261682630821457,0.0061109066009521484,0.0025046818922743806,0.01,100,False,"(50, 50)",constant,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.5813008130081301,0.5691056910569106,0.5487804878048781,0.5203252032520326,0.5365853658536586,0.551219512195122,0.021906005829768236,19
31,12.280008459091187,0.9333640980031347,0.005919075012207032,0.0014893449130417842,0.01,100,False,"(50, 50)",adaptive,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.5813008130081301,0.5691056910569106,0.5487804878048781,0.5203252032520326,0.5365853658536586,0.551219512195122,0.021906005829768236,19
32,12.8500892162323,0.3128374423478493,0.005625629425048828,0.000612253667387091,0.01,100,False,"(50, 50)",invscaling,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.5813008130081301,0.5691056910569106,0.5487804878048781,0.5203252032520326,0.5365853658536586,0.551219512195122,0.021906005829768236,19
33,16.644418144226073,0.7702144408587983,0.007948207855224609,0.0010246440955550098,0.01,100,False,"(75, 75)",constant,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.556910569105691,0.5813008130081301,0.6219512195121951,0.5609756097560976,0.5121951219512195,0.5666666666666667,0.035679850825189735,1
34,16.442199373245238,0.7690425883351254,0.009872627258300782,0.0030915907738495118,0.01,100,False,"(75, 75)",adaptive,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.556910569105691,0.5813008130081301,0.6219512195121951,0.5609756097560976,0.5121951219512195,0.5666666666666667,0.035679850825189735,1
35,15.993263673782348,0.7781119049142904,0.006117534637451172,0.0006376347247464292,0.01,100,False,"(75, 75)",invscaling,"{'alpha': 0.01, 'batch_size': 100, 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'invscaling'}",0.556910569105691,0.5813008130081301,0.6219512195121951,0.5609756097560976,0.5121951219512195,0.5666666666666667,0.035679850825189735,1
36,1.0197769165039063,0.36063454957069296,0.0059525489807128905,0.001151104893704325,0.01,auto,True,"(25, 25)",constant,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant'}",0.43902439024390244,0.42276422764227645,0.47560975609756095,0.4878048780487805,0.483739837398374,0.46178861788617886,0.026041654273247093,100
37,0.9293811798095704,0.23487246587134455,0.005789566040039063,0.0014650170852632102,0.01,auto,True,"(25, 25)",adaptive,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive'}",0.43902439024390244,0.42276422764227645,0.47560975609756095,0.4878048780487805,0.483739837398374,0.46178861788617886,0.026041654273247093,100
38,0.9533809661865235,0.13109296236843151,0.006680965423583984,0.0022773050622392982,0.01,auto,True,"(25, 25)",invscaling,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling'}",0.43902439024390244,0.42276422764227645,0.47560975609756095,0.4878048780487805,0.483739837398374,0.46178861788617886,0.026041654273247093,100
39,1.0452831268310547,0.22120558835880144,0.006398677825927734,0.00280729985986758,0.01,auto,True,"(50, 50)",constant,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.516260162601626,0.524390243902439,0.5121951219512195,0.45934959349593496,0.4878048780487805,0.5,0.02370305648311098,76
40,0.8842311382293702,0.25540234072589946,0.005730962753295899,0.000746124756731482,0.01,auto,True,"(50, 50)",adaptive,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.516260162601626,0.524390243902439,0.5121951219512195,0.45934959349593496,0.4878048780487805,0.5,0.02370305648311098,76
41,0.8412054538726806,0.1794136055975325,0.013727140426635743,0.01798579141806127,0.01,auto,True,"(50, 50)",invscaling,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.516260162601626,0.524390243902439,0.5121951219512195,0.45934959349593496,0.4878048780487805,0.5,0.02370305648311098,76
42,1.0370060443878173,0.4447516107902927,0.0064910888671875,0.0016366484330305503,0.01,auto,True,"(75, 75)",constant,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.4796747967479675,0.45934959349593496,0.508130081300813,0.3861788617886179,0.3821138211382114,0.443089430894309,0.05057668622762859,103
43,0.9616044998168946,0.39813205134250135,0.005558395385742187,0.0003825839756729019,0.01,auto,True,"(75, 75)",adaptive,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.4796747967479675,0.45934959349593496,0.508130081300813,0.3861788617886179,0.3821138211382114,0.443089430894309,0.05057668622762859,103
44,0.8567867755889893,0.30416645131831704,0.0046808719635009766,0.0002810152722329736,0.01,auto,True,"(75, 75)",invscaling,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'invscaling'}",0.4796747967479675,0.45934959349593496,0.508130081300813,0.3861788617886179,0.3821138211382114,0.443089430894309,0.05057668622762859,103
45,4.5659369945526125,0.051344065990855677,0.004749441146850586,0.0004815438816536202,0.01,auto,False,"(25, 25)",constant,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'constant'}",0.524390243902439,0.556910569105691,0.573170731707317,0.5365853658536586,0.5528455284552846,0.548780487804878,0.016858895409209502,28
46,4.701986694335938,0.07660538817413927,0.005048608779907227,0.0006987636958156481,0.01,auto,False,"(25, 25)",adaptive,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'adaptive'}",0.524390243902439,0.556910569105691,0.573170731707317,0.5365853658536586,0.5528455284552846,0.548780487804878,0.016858895409209502,28
47,4.771561574935913,0.08920887624963246,0.004834365844726562,0.0003983455323937016,0.01,auto,False,"(25, 25)",invscaling,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (25, 25), 'learning_rate': 'invscaling'}",0.524390243902439,0.556910569105691,0.573170731707317,0.5365853658536586,0.5528455284552846,0.548780487804878,0.016858895409209502,28
48,6.602653884887696,0.1093278173915785,0.005488300323486328,0.0007262712000515056,0.01,auto,False,"(50, 50)",constant,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant'}",0.5650406504065041,0.5813008130081301,0.5853658536585366,0.540650406504065,0.4796747967479675,0.5504065040650407,0.038701236537924885,22
49,6.725218772888184,0.13710738459022584,0.005191898345947266,1.971512625430503e-05,0.01,auto,False,"(50, 50)",adaptive,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive'}",0.5650406504065041,0.5813008130081301,0.5853658536585366,0.540650406504065,0.4796747967479675,0.5504065040650407,0.038701236537924885,22
50,6.7980186462402346,0.1966196653707774,0.005490779876708984,0.0003631258195893576,0.01,auto,False,"(50, 50)",invscaling,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'invscaling'}",0.5650406504065041,0.5813008130081301,0.5853658536585366,0.540650406504065,0.4796747967479675,0.5504065040650407,0.038701236537924885,22
51,10.241844177246094,0.840813482430988,0.005846261978149414,0.00035724925026313267,0.01,auto,False,"(75, 75)",constant,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'constant'}",0.5772357723577236,0.5813008130081301,0.6056910569105691,0.556910569105691,0.5121951219512195,0.5666666666666667,0.03134038254861201,1
52,11.18154296875,0.6904862868213285,0.013119316101074219,0.00573733715608723,0.01,auto,False,"(75, 75)",adaptive,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'adaptive'}",0.5772357723577236,0.5813008130081301,0.6056910569105691,0.556910569105691,0.5121951219512195,0.5666666666666667,0.03134038254861201,1
53,13.938419389724732,0.5921917224475911,0.010827016830444337,0.007177096160999854,0.01,auto,False,"(75, 75)",invscaling,"{'alpha': 0.01, 'batch_size': 'auto', 'early_stopping': False, 'hidden_layer_sizes': (75, 75), 'learning_rate': 'invscaling'}",0.5772357723577236,0.5813008130081301,0.6056910569105691,0.556910569105691,0.5121951219512195,0.5666666666666667,0.03134038254861201,1
